file_id,fname,task,label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17
f8e4c1cf7a71dc85,162964,A,Bass_guitar,0.010592,635.076197,0.048372,0.041198,0.056184,-528.030773,96.162143,69.801764,43.632314,24.163991,10.691422,2.336119,-2.176344,-5.830274,-10.363356,-14.715014,-16.881847,-15.598441
ceeabe8b0164e68d,163014,A,Bass_guitar,0.013056,825.943467,0.069095,0.060236,0.063660,-475.976230,56.730042,34.653521,20.277889,14.098880,8.816312,2.104036,-4.089189,-7.975572,-9.002622,-6.160642,-0.405941,3.259156
d414ce99bca1e380,163017,A,Bass_guitar,0.007173,696.024314,0.110161,0.047119,0.071456,-448.533147,59.248233,34.826697,18.856773,12.233705,6.298934,-0.446971,-5.047872,-6.851004,-6.328281,-3.804650,-1.206540,-1.204982
2d0c75b9174e30ed,163287,B,Thunder,0.082941,2725.171477,0.013164,0.138298,0.907357,-352.410731,83.008889,12.614347,17.887067,9.633244,3.837055,-2.773146,5.923798,-9.269097,2.062262,-2.463741,-1.976556,-3.789739
66c7c2f434f77df6,163309,A,Bass_guitar,0.006639,431.868806,0.056948,0.028557,0.180357,-516.542205,103.054872,83.782597,66.883152,35.271663,26.459345,22.036652,1.552005,-0.305757,4.336660,-14.481953,-0.697811,-9.691591
0b5dbc85b1ffd301,163730,B,Door,0.000753,911.112099,0.030418,0.051028,0.663010,-507.054849,86.315908,40.960556,12.596212,-19.006860,-11.105770,-5.602564,8.279871,30.060340,30.153518,24.038563,22.161653,0.052385
f7513709d5600ace,164039,B,Water,0.210528,3903.072550,0.053329,0.305828,1.002316,-77.442505,33.446691,-22.013045,9.579368,-14.554346,10.992730,-8.912026,7.339980,-2.819753,0.693969,-5.151939,-2.476504,-1.965497
d0caff52798ad134,164057,B,Engine_starting,0.074322,3009.282259,0.092573,0.169931,1.269273,-97.727387,64.805504,-12.175921,28.906226,1.676412,12.713919,-4.272296,16.702394,-1.647792,3.158106,-0.516120,-0.836467,-7.776077
eed1248b43702909,164494,B,Walk_and_footsteps,0.079419,3638.366734,0.001775,0.177345,1.591944,-627.220509,35.653921,-4.842422,18.518055,11.629137,8.915885,2.261132,12.524510,-3.663600,4.526388,4.813599,11.995153,3.795955
49adf7205a28801d,165166,B,Siren,0.007209,1702.142227,0.133918,0.093322,1.205364,-169.225899,113.324136,-34.220452,-7.923033,-2.295757,22.054768,16.742606,10.094269,7.307400,10.841062,7.886490,1.197673,-3.636009
c1ca26b0110d7ff0,166194,B,Door,0.024167,2504.477764,0.018461,0.082508,1.039710,-464.585095,79.059694,18.179505,15.642341,10.332949,8.554479,6.387409,6.846044,4.663744,6.014666,3.223500,2.491183,1.805836
a6fc9388088ae0ef,166284,B,Walk_and_footsteps,0.158974,4204.314213,0.021570,0.354646,1.662430,-227.229025,-4.137103,-41.325271,24.796807,-14.140883,12.875674,-17.906418,3.495610,0.952851,7.110946,-6.729152,-4.824632,-12.961090
78c169657c83eeb3,166295,B,Walk_and_footsteps,0.170647,3991.418173,0.025395,0.324255,1.840299,-258.024627,19.782804,-34.320874,6.723333,-14.748861,4.663991,-13.161133,10.374413,1.749789,9.620516,-7.442313,5.588142,-9.148151
73310dd9152583c5,166317,B,Raindrop,0.339184,1931.570839,0.000596,0.245962,2.053398,-901.894250,54.534275,18.565862,-6.923749,-17.480212,-6.289184,3.696291,-1.360957,-0.853528,2.051820,3.150414,8.973087,3.144785
b8848b95f4c8bdee,166319,B,Raindrop,0.312918,3267.586232,0.002514,0.294252,1.385050,-796.956485,48.502524,12.522336,-8.180512,-7.618041,-2.070910,6.000772,0.796744,-0.040405,2.532977,4.814528,5.524748,1.074207
2fd5c80bb25b0b75,166321,B,Raindrop,0.051527,2776.857766,0.001030,0.214493,1.838231,-838.775924,74.158445,42.529178,18.979832,4.793717,0.373048,2.235365,3.338333,2.721315,4.020867,4.886473,5.765474,2.896930
743d0419c8142cc7,166550,B,Fire,0.073822,3451.779178,0.033251,0.181633,1.158277,-374.867421,33.954660,29.853246,17.117447,22.811534,13.811568,12.871813,12.718529,5.610685,6.154491,-0.563206,2.347783,0.913140
ab7ab1b42a9c16e1,166698,B,Door,0.012075,1777.312262,0.035163,0.052677,1.094370,-261.398786,111.697185,22.593556,30.766001,9.431660,9.568371,13.593411,2.552736,0.504564,3.228940,-1.404225,4.547807,-2.552915
3a74660a82d40b06,167485,B,Car_passing_by,0.031270,2040.645919,0.015218,0.086195,0.896910,-298.319406,105.406756,-11.303246,24.430726,-2.882399,15.687500,11.195001,5.035512,2.728088,5.665550,-2.493158,5.451098,2.204157
4cb03fd0f1bee9c9,169136,B,Engine,0.097725,2555.512444,0.048940,0.150879,1.060647,-249.140411,68.012333,-31.570467,4.099405,-10.850857,6.432158,-6.623287,-6.217474,-9.708838,-2.373823,-5.750303,-3.397182,-6.977654
ab19110b4eb4640a,172143,B,Traffic_noise_and_roadway_noise,0.006235,2337.490002,0.006160,0.100025,1.352216,-445.817513,111.010211,21.811149,12.756232,5.780341,51.295866,-15.418238,22.169640,10.362507,-8.924253,18.684130,-9.881518,11.446118
441d9a90508c473c,172717,B,Fire,0.036553,3541.605192,0.005024,0.126187,1.318274,-549.762005,10.833690,0.181037,38.615930,25.700593,18.269237,-4.371477,31.758690,-1.704455,10.590663,7.200495,11.353291,-1.392335
6258b32500e123a6,173033,A,Guitar,0.005076,802.177928,0.017850,0.036345,0.289866,-491.266008,57.551804,27.956913,22.345973,23.361137,16.182550,8.587546,7.726711,8.971692,6.134412,3.412308,-0.177607,-6.114471
824261d62a5b63a7,173062,B,Engine_starting,0.026286,2277.651263,0.089112,0.076017,1.019259,-109.186438,99.840072,-13.779948,3.468336,3.590637,9.896651,-0.600896,10.531178,-1.435072,13.009747,-1.492258,9.054093,-5.795062
fdc1136d7192842d,173645,A,Bass_guitar,0.006789,1199.915987,0.055245,0.015973,0.663421,-490.708804,71.489813,48.504288,39.029759,30.465569,24.132919,17.866057,13.779784,10.330796,7.855299,5.385987,3.818969,1.944176
31157db06b4f0d01,173692,A,Piano,0.128354,3724.592810,0.001414,0.213567,0.822878,-535.987971,51.328170,19.257224,20.585405,14.374740,12.038669,2.494471,7.266284,4.057898,3.366133,-2.699787,4.067091,0.469262
64bc0cfa38503ffa,173721,A,Guitar,0.019700,2004.057842,0.013977,0.061662,0.672330,-456.056133,102.192284,36.469964,24.029064,14.426613,12.322287,0.716932,-0.985849,-4.048974,-2.444172,-6.765100,-2.653989,-3.944706
7b1cc9725a1d9eff,173740,A,Piano,0.040176,2583.956043,0.008709,0.101304,0.681423,-491.253118,81.826400,26.880184,13.856851,5.133989,-3.339140,-8.111562,-8.473548,-10.286163,-8.575187,-6.423682,-2.815113,1.823866
22ce06c7906a9b0d,173746,A,Guitar,0.064608,1842.992390,0.036659,0.081965,0.746713,-432.398201,138.720070,-11.306374,-8.123648,4.317396,4.152392,-4.937134,-7.476325,-8.755221,-0.796444,-2.764979,-5.769783,-15.093195
38396f8708d72b52,173748,A,Guitar,0.056013,1779.941194,0.031303,0.065607,0.958950,-440.204817,136.813726,-9.556062,-2.009731,12.535455,6.875499,-2.320315,-2.148566,-6.351441,-7.147680,-8.977645,0.054747,-1.456838
114794fd8c9752bf,173760,A,Piano,0.092687,3154.296953,0.011612,0.156128,0.704618,-500.949715,65.773823,15.742530,19.770670,13.752202,8.828536,3.377128,3.806756,2.760591,6.465568,6.056414,6.946676,1.282751
18fd355d5ff84425,173804,A,Bass_guitar,0.010086,1231.689851,0.054087,0.020924,0.733502,-487.164507,79.680254,53.288859,43.553585,33.526710,27.076442,19.724162,15.523134,10.912240,8.940500,5.248672,3.895120,1.538889
b4a0473b6100b076,173833,A,Guitar,0.033354,2053.490155,0.010718,0.071007,0.723135,-463.545111,104.400800,39.924178,23.761976,12.490136,8.597369,-3.525026,-2.370711,-7.644999,-6.183310,-11.367883,-5.599568,-6.131476
335f8c59d226b558,173835,A,Guitar,0.011887,1800.467944,0.013771,0.055282,0.709233,-453.418350,112.049611,40.449418,23.352764,8.980307,2.282007,-8.301039,-6.491393,-13.173464,-9.725143,-11.085730,-5.337292,-8.960632
da907aa16ee95a87,174826,B,Car,0.115002,1739.688297,0.031729,0.076317,1.643857,-306.527640,100.696988,-15.775660,1.385737,-6.698897,0.207973,-4.689238,-4.641543,-5.751922,-4.267654,-7.079537,-8.839168,-11.043621
f0f57a963b9346a4,17509,B,Water,0.083499,3033.321794,0.055242,0.195469,1.049233,-108.615566,34.874203,-67.733994,-23.919343,-46.024136,-25.610231,-42.017677,-31.352470,-33.570353,-27.736402,-27.207672,-22.111632,-22.664203
b728b77c5498100a,175231,B,Wind,0.000110,386.461636,0.118379,0.013175,1.195984,-359.458255,144.365374,71.967120,54.019310,34.261823,19.747530,20.350057,10.710327,6.092191,7.834672,5.206405,4.790781,4.389151
6820322d9fc6266b,175232,B,Wind,0.000230,476.915328,0.076235,0.014382,1.413646,-400.159408,131.788825,59.820551,53.814857,37.124044,21.742759,26.091613,15.156947,8.888271,10.715535,6.641514,6.457158,5.943082
6799cd77811f6aac,176037,B,Door,0.002678,1149.980964,0.071197,0.023284,0.980972,-304.626492,121.547114,38.582521,18.506529,14.921403,17.081281,5.606838,11.690658,5.942431,6.058344,6.306978,7.240123,7.871105
d279133b11619dbb,176044,A,Organ,0.303390,1689.527169,0.029488,0.096394,2.000900,-484.219162,41.649198,-27.089570,5.367788,3.663223,2.166439,-9.631826,-3.498068,-6.084513,4.814089,-3.967652,0.738503,3.195564
d6369dcf90af218c,17605,B,Fire,0.004266,1494.672592,0.036451,0.076518,1.102544,-244.038749,149.126398,-43.164034,33.347616,-5.848839,9.471045,-0.772782,2.811040,-3.493354,-6.852257,0.126995,11.196931,0.273213
86f52ce8f89db037,176228,A,Guitar,0.010740,1650.966542,0.014197,0.187854,1.520876,-565.081939,84.244086,-15.971738,-4.267011,-9.330228,-12.246192,-12.735596,-7.079860,-2.361902,-3.278413,-5.485169,-1.104287,-0.638414
2f91b9ae660ed39c,176468,A,Piano,0.003759,1688.812793,0.014489,0.077803,0.578259,-487.167020,68.678221,29.805915,25.300292,30.673706,28.093873,12.001770,-3.650917,-1.259506,7.885081,3.505159,-4.861948,-1.092468
3d050d453915386c,176495,A,Piano,0.006014,1976.380513,0.026433,0.082555,0.695026,-449.143894,76.657617,25.082008,12.925326,22.023311,28.413031,17.062698,-2.400604,-7.585123,5.002125,12.346536,1.786667,-7.162453
5fd2fc372a38f567,176517,A,Piano,0.005123,1799.909828,0.044592,0.054065,0.857419,-357.630091,91.584737,37.563708,23.109762,14.582944,9.003981,1.609079,1.154912,-0.462423,4.020519,5.723663,11.967517,12.192269
e5f6f27d31d646af,176519,A,Piano,0.005954,2163.066956,0.014982,0.136361,0.940123,-495.101730,91.346104,10.051187,22.490811,31.416597,12.096137,0.476812,9.984017,3.178518,-8.712292,3.606196,12.636348,-4.045038
8fbd0709d4b9ff8a,17656,B,Fire,0.018613,1787.563235,0.028061,0.059477,1.139835,-317.209854,117.041905,25.767558,10.241108,11.512122,1.782491,19.702863,19.335976,2.626509,1.528588,-3.232055,2.812776,0.399033
0e4d51df435c4427,176600,B,Water,0.017728,1735.878193,0.009443,0.047082,1.207631,-420.607860,110.512395,8.233811,9.535884,18.963138,15.175427,13.109542,11.271362,9.348533,8.897857,4.893446,4.578436,3.103080
66f1acc7bd7c4d6c,176602,B,Water,0.090239,4250.366711,0.015850,0.241437,1.056421,-279.115517,59.568664,43.555774,-6.112787,15.056266,10.911835,5.199237,9.199940,5.295563,6.270240,3.814508,4.469639,0.874356
5a29be054eb434f6,176632,B,Car,0.140311,1770.276118,0.027133,0.055134,1.148057,-343.062476,71.775086,17.791019,7.271123,4.098092,15.492918,10.191705,5.162523,7.490564,6.206383,6.663779,6.003905,3.135008
22f09a804999776e,17680,A,Guitar,0.000841,1572.345835,0.048727,0.117193,0.844993,-222.784393,165.492590,-93.892352,39.395569,-20.339770,2.041696,-20.621997,1.573044,-7.012780,-4.419500,-10.986554,-2.164722,-4.823370
c0c7047819a87c00,17681,A,Guitar,0.000516,1452.213135,0.050959,0.099649,0.824880,-223.077606,179.408065,-99.673610,34.740935,-18.897068,7.172120,-18.426007,0.187919,-7.646418,-4.313200,-10.927839,-5.453493,-5.832069
77f8b0b804d682c6,176904,B,Engine,0.055972,4842.039802,0.178498,0.367567,0.936158,-70.597979,53.661187,50.358159,2.302186,21.247007,0.646910,12.587901,-0.160602,-5.653696,0.670296,-6.378186,1.031502,-7.150421
bd2568486071b602,176970,A,Drum_kit,1.000001,0.000000,0.000000,0.000000,0.000000,-1131.370850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
297ac1f0450605ec,17821,B,Water,0.034346,2081.428500,0.014055,0.134262,0.995244,-341.213999,108.018778,-51.094102,2.115445,0.610262,3.506768,-10.441558,-10.646173,-3.982015,-1.318768,-4.664150,-7.843678,-4.869453
75dcfcb129a4a660,178738,B,Fire,0.049582,2593.925319,0.004809,0.110660,1.003015,-362.715300,89.700721,-0.096419,4.716292,-3.994306,7.761418,-4.459385,1.406039,-5.254388,-2.682046,-7.665561,-3.070125,-10.822540
a5144a966a891d85,17875,B,Fire,0.030846,2188.247997,0.002161,0.076674,1.704270,-630.499928,81.547397,38.154358,24.088921,18.446895,16.954035,15.787996,19.288681,4.410521,10.969468,2.178762,8.631072,0.017380
2691a21deebaca48,179864,B,Traffic_noise_and_roadway_noise,0.007807,1873.155359,0.030395,0.111654,1.083315,-311.908276,113.127984,-30.812738,10.602946,-4.614129,11.727015,-3.802582,9.649142,1.596534,0.620879,-6.396472,-5.355080,-2.862702
9ae84eccb7fc7492,181501,A,Guitar,0.002120,691.229167,0.038122,0.031371,0.474926,-413.898688,188.610586,-7.869219,16.875576,-0.363793,7.725902,-3.993062,-10.523721,-5.810253,-10.244160,-6.095532,-5.351720,-7.436951
c279c559e14a4ffc,181527,A,Guitar,0.000195,802.308022,0.043923,0.026274,0.670058,-397.726097,168.967550,-18.622183,18.260518,-1.726932,11.074065,0.158249,-11.224376,-7.204813,-7.163591,-2.649724,-3.271839,-9.853774
02359a53d8a65d0b,181601,B,Siren,0.105151,2572.287875,0.189585,0.141232,2.089181,-263.759166,26.930344,-24.838347,-2.631656,-22.103068,3.711756,-7.940397,12.350950,-3.051231,0.028107,-3.477470,2.096648,6.082383
b550d0d403b87298,182023,B,Knock,0.030048,1932.066494,0.072641,0.060377,1.175561,-408.703482,84.311312,47.562954,25.937372,17.781904,19.550678,13.339736,8.938955,3.147712,5.372608,5.857598,8.906945,6.328872
c97b61bf01ffa8bc,182024,B,Knock,0.036290,2670.610758,0.012714,0.076122,1.019462,-517.763948,48.284496,36.788789,32.667688,20.692958,19.231709,11.903617,13.385316,7.378918,9.974017,5.817596,9.452649,5.399436
d6c37ec87cd833f8,182034,B,Knock,0.047682,2699.861190,0.023137,0.091306,1.067101,-499.079193,62.762043,37.875782,21.226700,12.918179,13.657817,10.443133,11.072183,6.517272,6.597965,4.542518,7.005678,5.218121
f1ebc3befbd26e0b,182907,B,Wind,0.001844,1047.722581,0.014044,0.031288,0.942456,-404.521620,143.077267,-3.156474,37.223371,24.750110,29.464293,16.710459,2.979816,-2.178015,3.219668,5.215606,3.357029,-2.331583
74efbb9a66a384b8,182920,B,Wind,0.008846,1586.188112,0.036488,0.093739,0.962945,-260.603501,130.113383,-26.757299,44.529543,10.482802,22.185673,-0.517935,0.500561,3.436856,7.601741,0.553715,4.208036,-1.363435
d3a771a543346948,182950,A,Acoustic_guitar,0.000186,1345.230469,0.031899,0.108269,0.026489,-513.068227,24.191907,-7.252238,-5.034062,-2.267868,-1.582429,-9.954663,-8.187932,-1.180664,7.884967,20.201634,23.187104,8.079332
e77f3cc2b2110f38,182965,A,Acoustic_guitar,0.000050,441.926423,0.076349,0.032728,0.119331,-399.955146,137.850909,43.573935,14.256141,5.072709,-2.788142,-8.282315,-9.878249,-13.017538,-13.327432,-8.163393,-7.368623,-10.030791
ebb6ed0c91c95c25,182972,A,Acoustic_guitar,0.000012,428.033147,0.038304,0.032409,0.075016,-404.237752,135.436374,61.658719,22.447151,5.573864,-1.960315,-9.278266,-18.976780,-20.708175,-11.014501,-4.749298,-7.053661,-7.996203
cf5a8d3b07ecdbb9,182981,A,Acoustic_guitar,0.000448,794.176459,0.050068,0.056749,0.061950,-457.599295,53.687965,1.576264,-7.218837,-11.191050,-8.975461,-8.854789,-7.381252,-3.321685,-3.452417,-6.264764,-3.842461,-1.943178
64b5f53eb2facc27,183006,A,Acoustic_guitar,0.000074,790.144156,0.036545,0.050908,0.112120,-516.287963,66.746276,-5.203653,-9.252379,-10.766834,-2.605218,-0.840463,-9.586637,-9.094201,-3.070747,-8.829234,-10.038493,-12.518404
884af807db16f954,183013,A,Acoustic_guitar,0.000350,1804.876716,0.021976,0.166138,0.030243,-544.140383,17.511847,-7.534875,-4.257558,-0.584881,0.711754,-1.504332,15.867176,21.277821,8.119024,-17.430313,-22.346990,-0.899393
1de50f5c0f1f0395,183036,A,Acoustic_guitar,0.000110,414.942294,0.036137,0.028301,0.072045,-464.333850,164.018223,67.236189,23.719810,7.824739,-1.664424,-7.075448,-11.325404,-15.861669,-14.313383,-11.397156,-10.787367,-10.652700
edcc18a668c434b6,183040,A,Acoustic_guitar,0.000040,743.828511,0.082281,0.051537,0.160492,-434.785587,66.732549,6.904986,0.048452,-1.581102,-10.707700,-18.814838,-11.352088,0.369438,-1.452393,-9.035853,-9.315037,-5.308634
9295f0131f337bf7,183065,A,Acoustic_guitar,0.000028,688.849577,0.042363,0.038303,0.161560,-483.907197,61.656060,-5.724173,-17.852117,-13.673406,-0.840122,6.623074,-2.299986,-13.403544,-19.697990,-19.334856,-6.047936,-0.610717
c24f0638a57c3515,183083,A,Acoustic_guitar,0.000024,765.717996,0.035613,0.056036,0.133528,-476.136585,114.655255,-9.751736,-14.208997,-1.178306,-4.474029,-14.639318,-11.717643,-2.560625,-6.561808,-11.398170,-14.196089,-11.606979
7c4a0d9dba4eca90,183601,B,Door,0.055662,2703.727444,0.037199,0.137296,1.857353,-294.221128,75.803448,5.140156,32.503766,13.774250,2.932304,2.853393,17.782626,2.985742,1.528879,8.417753,4.727671,-9.611665
b5fe0c2ef6f2d00d,183717,A,Acoustic_guitar,0.001711,1423.952323,0.179768,0.118945,0.414864,-408.873429,47.690696,-49.578793,-55.103706,-2.431889,29.988558,13.665379,-15.841960,-21.802697,3.349638,24.026601,14.511973,-11.416645
a9607d3a04622bff,183729,A,Acoustic_guitar,0.000194,990.464343,0.089334,0.030238,0.702348,-414.516069,113.605830,18.192625,12.219338,8.019592,-5.112699,-9.626603,-4.026007,-5.986208,-11.428199,-9.253300,-6.449772,-12.906504
d5f6475a3764655c,183742,A,Acoustic_guitar,0.001130,1023.795774,0.120840,0.064337,0.389809,-420.923830,77.970926,-56.276691,-72.842241,-23.465006,-6.759873,-23.605667,-16.197450,13.570877,27.388131,23.377952,20.666428,10.105955
82db34c55ffb6d3b,183750,A,Acoustic_guitar,0.000590,1182.925479,0.021927,0.089891,0.078216,-556.923954,29.258718,-13.750906,-20.861577,-14.200645,-3.671337,7.259825,15.246812,9.265792,-7.442136,-19.210862,-7.311236,14.812684
6c561520cdc8966e,183757,A,Acoustic_guitar,0.000405,1382.254204,0.111612,0.111621,0.220641,-441.375541,54.821678,-46.876846,-39.194190,7.250870,44.259591,34.169715,-14.804232,-46.966169,-28.427960,12.163759,25.793246,-3.500151
34fd8263ea26ec97,183759,A,Acoustic_guitar,0.000142,1281.931612,0.065763,0.109489,0.333539,-491.540887,49.012853,-48.428055,-53.295545,5.053819,45.990775,28.491234,-14.293520,-31.734994,-8.189163,22.943637,24.527747,-2.296624
783744f2f0071e9f,183771,A,Acoustic_guitar,0.000386,844.639580,0.202072,0.066759,0.293575,-420.731446,95.469995,-6.384428,-54.394114,-52.994557,-23.987335,6.890332,29.827836,35.402409,25.121746,5.547225,-12.721584,-22.325852
98dacfe3b644395d,183816,A,Acoustic_guitar,0.000021,456.409881,0.056688,0.029685,0.313467,-478.852601,76.095374,34.977954,5.772101,-7.291635,-10.206500,-11.138910,-12.713988,-14.493028,-15.359249,-14.166415,-11.589549,-10.117311
242c7055956d7c87,18469,A,Acoustic_guitar,0.000016,359.726185,0.036659,0.007185,0.112073,-532.744872,67.430937,53.691986,43.199267,36.619987,31.049148,24.849373,18.072339,12.087306,8.222529,6.364230,4.432245,1.237939
9d166be84ed69144,18474,A,Acoustic_guitar,0.000050,583.850474,0.016600,0.008148,0.658949,-589.136718,96.220984,47.822719,27.767538,22.238586,17.797257,9.298794,9.297793,8.563781,6.130044,2.179717,7.963487,5.619652
08f98ef3c0971ad7,18482,A,Acoustic_guitar,0.000031,458.414573,0.019814,0.005216,0.444911,-603.626435,87.567767,59.027154,40.301721,34.522524,26.695498,19.613582,12.260895,7.576010,5.372496,5.184021,7.881087,6.770926
5dc5a26ef1c5c255,18483,A,Acoustic_guitar,0.000054,578.070342,0.015462,0.005473,0.678232,-605.824795,86.204156,51.350232,32.669184,22.160339,17.745099,9.862464,10.420927,2.278292,1.845923,2.129227,5.931268,-2.895720
a6fc0e4133a10644,18490,A,Acoustic_guitar,0.000393,755.394709,0.014698,0.008726,0.638596,-595.101600,74.254852,48.127256,39.542374,26.060001,23.094732,14.103584,13.564876,12.597864,23.650243,21.292494,18.497934,-3.422478
8accbeb26958fdcc,185138,B,Door,0.026548,2627.642868,0.021937,0.137410,1.257282,-322.710654,82.211917,-1.980665,1.297396,-10.981158,-2.318072,-18.390546,-13.295251,-20.529127,-14.204545,-9.480038,-13.309890,-16.597792
446f28f740cfcff3,185474,B,Car,0.010496,3198.848142,0.235974,0.246261,1.100575,-40.704332,17.797422,-54.875325,31.666126,-3.769156,5.895665,-3.352541,-16.893251,-15.984478,-3.779031,-17.605581,-2.058118,2.725837
0d5b0a7b2a7f1b8d,186629,A,Crash_cymbal,0.030553,2648.776729,0.011999,0.168751,0.424828,-517.042637,36.708575,10.544829,23.934592,3.284010,4.354003,-7.900273,-1.219291,0.778490,-2.128750,-0.425026,4.631646,3.517385
a570cd178e736bad,186938,B,Engine,0.011267,2038.545873,0.147583,0.057585,1.019628,-99.427315,93.803224,-24.659150,17.306397,7.931582,9.551969,5.080404,14.847239,10.870683,16.732428,10.929990,19.199383,9.655714
2011533956b3013d,187293,B,Water,0.195204,3783.670345,0.019540,0.243660,1.502117,-192.569024,32.098797,-32.129504,6.768175,-4.942800,-0.868072,-2.457122,0.366953,4.024770,2.810616,2.752301,4.888237,5.711706
6713b9d1318244e0,188510,B,Water,0.015654,2025.459058,0.023799,0.085720,1.215751,-292.337701,96.581885,-18.338928,6.276021,2.443578,6.802546,13.223426,17.375697,-1.329797,9.417458,-4.046662,0.750792,-3.797254
76c63db7ee37e4ce,189299,B,Fire,0.535895,2060.786228,0.014801,0.128842,0.916028,-444.398600,16.621020,-9.606740,11.464047,1.598368,9.019719,3.534540,1.060216,-0.542183,1.456249,-0.688890,-1.662564,-3.189162
8565163e9c7ddf73,190027,B,Knock,0.017372,1608.281411,0.021204,0.084563,2.668488,-408.552396,155.006683,-26.285998,15.814146,4.528047,-2.640750,-6.855972,-3.548545,-8.114120,-1.226855,-1.897344,-3.576860,-7.715528
bb7bbaff1329fb95,190081,B,Water,0.000716,1056.710261,0.033049,0.007967,1.267703,-453.421374,90.975663,3.548257,5.363685,10.681218,8.603894,6.987899,17.710709,4.314584,14.621140,7.555104,12.452780,6.545483
cebd36eb99a28969,190468,A,Organ,0.000304,1304.673601,0.172396,0.107775,0.791766,-184.856924,136.933094,13.777507,31.953054,4.706306,15.723546,5.884801,10.508750,3.006808,2.204738,-2.068664,5.961175,3.428318
1f8b57b0c6b06362,190678,B,Wind,0.000004,144.681418,0.144360,0.004999,1.014147,-430.183557,144.522774,75.661508,46.205117,38.351569,30.868633,24.598318,19.428118,15.467053,12.767627,10.567584,9.046499,7.773980
077a3882eafd9d56,191171,B,Engine,0.057649,3234.569473,0.080145,0.182935,1.150926,-169.391527,12.685918,-58.047309,8.917138,-16.653509,3.825689,-10.913905,8.477198,7.447344,16.505062,5.738847,7.692420,3.511118
c23118215fb996d4,191924,A,Organ,0.085076,1762.476151,0.025975,0.078757,1.075062,-312.406118,102.002432,-31.700414,5.559838,-11.419113,-1.000678,-12.571344,-2.940748,-4.052659,-3.009105,-6.911759,-3.582064,-9.194986
52b6f64cba549534,191948,B,Door,0.031834,2200.566984,0.017337,0.087299,1.178718,-312.072238,98.542559,1.955116,18.563354,6.140173,7.999777,2.987181,4.883842,1.393030,2.742483,-4.998648,1.147356,0.757604
63e70b7966214c5e,192439,B,Rain,0.168848,3518.576984,0.064840,0.244431,0.937415,-60.317995,53.013544,-13.764122,12.116992,-9.120448,3.440981,-6.968390,2.490645,-3.761080,4.373270,-3.506675,4.973683,-3.739763
f451c1c4a0ea4374,192761,B,Door,0.006605,5857.999777,0.012338,0.429565,0.630603,-687.491214,-161.332989,51.528478,40.712454,-55.942855,19.380039,23.557332,-24.479670,-1.062605,24.205156,-17.704938,2.119416,3.407823
db8f2954db89abea,193301,B,Fire,0.228178,4961.244683,0.000738,0.308344,1.094191,-694.793039,12.919128,24.727115,15.974548,11.514610,11.921736,6.287533,7.947341,0.333738,4.908701,-1.064678,2.130734,-0.754563
ee7d296edb84c7ee,193516,A,Cymbal,0.069368,4012.016841,0.102176,0.263763,0.885397,-100.002740,0.118984,-28.013070,-4.590919,-24.077578,-15.337595,-24.634194,-35.460839,-30.966046,-8.300841,-22.032045,-18.577195,-8.308108
6e5e80b9c3390817,193564,A,Cymbal,0.184196,3755.879704,0.037235,0.260284,0.583882,-230.983599,42.408636,-16.478919,5.394732,-22.632803,2.611991,-15.963728,-17.057031,-16.152198,-3.966121,-11.058836,-10.901912,-14.350785
1275c3a9fc54eed3,193832,B,Knock,0.095854,2497.463049,0.008436,0.125820,0.064240,-592.009788,28.478038,12.667130,9.862857,7.376706,6.321650,5.762145,5.037328,5.012982,4.654323,5.206600,5.506798,5.529831
cb1283ccff21aa3e,193842,B,Knock,0.115201,2650.717871,0.006836,0.139947,0.111053,-602.021197,26.729153,14.259781,10.050277,6.648779,5.940777,4.692001,4.560774,4.483836,4.080511,4.546771,4.555393,4.914017
dce7875a10e8fffb,193843,B,Knock,0.058038,2170.851250,0.012258,0.082991,0.163274,-560.235256,38.491202,19.109268,12.473530,8.326152,7.283422,5.502731,4.797194,5.106843,4.327923,5.395065,5.736335,6.574528
e827b6ccfbbfdcd8,193853,B,Knock,0.052388,2065.798230,0.010633,0.206933,0.204128,-557.518768,40.837593,18.360220,12.736456,8.378581,5.570253,3.610379,4.094819,4.698406,4.014423,3.985808,5.053032,5.509389
7b4bfb71ac3c6d5c,193867,B,Knock,0.103231,2617.970975,0.003202,0.160277,0.138269,-710.667901,42.531624,23.298195,14.268168,9.280771,9.297017,5.781234,4.726059,4.650227,5.269136,5.780951,5.757740,5.729267
45e635ffc5afce76,194557,B,Water,0.035508,2196.653023,0.099685,0.109472,0.890374,-56.799832,106.960189,-10.360588,14.714158,-0.878498,-1.238287,-1.050346,1.272711,-3.799072,-0.516007,-3.675660,-2.109699,-5.446927
e397ea341b68127f,195772,B,Door,0.036832,2203.990170,0.011534,0.088130,0.927792,-442.555791,91.478396,1.379304,16.087204,16.114125,6.656507,3.468544,5.530843,1.627977,3.280383,-2.888572,-2.221522,-0.586873
